,day,process,USD,H,Hprice,B,Bprice,Hx1,Bx2
597,592,0,2.5767976742068203e-05,32.359367280123664,0.0,4.1776279306616037e-19,0.0,0.0,0.0
598,593,0,2.5767976742068203e-05,32.359367280123664,0.0,4.1776279306616037e-19,0.0,0.0,0.0
599,594,0,2.5767976742068203e-05,32.359367280123664,0.0,4.1776279306616037e-19,0.0,0.0,0.0
600,595,0,2.5767976742068203e-05,32.359367280123664,0.0,4.1776279306616037e-19,0.0,0.0,0.0
601,596,0,2.5767976742068203e-05,32.359367280123664,0.0,4.1776279306616037e-19,0.0,0.0,0.0
602,597,0,2.5767976742068203e-05,32.359367280123664,0.0,4.1776279306616037e-19,0.0,0.0,0.0
603,598,0,2.5767976742068203e-05,32.359367280123664,0.0,4.1776279306616037e-19,0.0,0.0,0.0
604,599,0,2.5767976742068203e-05,32.359367280123664,0.0,4.1776279306616037e-19,0.0,0.0,0.0
605,600,0,2.5767976742068203e-05,32.359367280123664,0.0,4.1776279306616037e-19,0.0,0.0,0.0
606,601,0,2.5767976742068203e-05,32.359367280123664,0.0,4.1776279306616037e-19,0.0,0.0,0.0
607,602,0,2.5767976742068203e-05,32.359367280123664,0.0,4.1776279306616037e-19,0.0,0.0,0.0
608,603,0,2.5767976742068203e-05,32.359367280123664,0.0,4.1776279306616037e-19,0.0,0.0,0.0
609,604,0,2.5767976742068203e-05,32.359367280123664,0.0,4.1776279306616037e-19,0.0,0.0,0.0
610,605,0,2.5767976742068203e-05,32.359367280123664,0.0,4.1776279306616037e-19,0.0,0.0,0.0
611,606,0,2.5767976742068203e-05,32.359367280123664,0.0,4.1776279306616037e-19,0.0,0.0,0.0
612,607,0,2.5767976742068203e-05,32.359367280123664,0.0,4.1776279306616037e-19,0.0,0.0,0.0
613,608,0,2.5767976742068203e-05,32.359367280123664,0.0,4.1776279306616037e-19,0.0,0.0,0.0
614,609,0,2.5767976742068203e-05,32.359367280123664,0.0,4.1776279306616037e-19,0.0,0.0,0.0
615,610,0,2.5767976742068203e-05,32.359367280123664,0.0,4.1776279306616037e-19,0.0,0.0,0.0
616,611,0,2.5767976742068203e-05,32.359367280123664,0.0,4.1776279306616037e-19,0.0,0.0,0.0
617,612,0,2.5767976742068203e-05,32.359367280123664,0.0,4.1776279306616037e-19,0.0,0.0,0.0
618,613,0,2.5767976742068203e-05,32.359367280123664,0.0,4.1776279306616037e-19,0.0,0.0,0.0
619,614,0,2.5767976742068203e-05,32.359367280123664,0.0,4.1776279306616037e-19,0.0,0.0,0.0
620,615,0,2.5767976742068203e-05,32.359367280123664,0.0,4.1776279306616037e-19,0.0,0.0,0.0
621,616,0,2.5767976742068203e-05,32.359367280123664,0.0,4.1776279306616037e-19,0.0,0.0,0.0
622,617,0,2.5767976742068203e-05,32.359367280123664,0.0,4.1776279306616037e-19,0.0,0.0,0.0
623,618,0,2.5767976742068203e-05,32.359367280123664,0.0,4.1776279306616037e-19,0.0,0.0,0.0
624,619,0,2.5767976742068203e-05,32.359367280123664,0.0,4.1776279306616037e-19,0.0,0.0,0.0
625,620,0,2.5767976742068203e-05,32.359367280123664,0.0,4.1776279306616037e-19,0.0,0.0,0.0
626,621,-11,242728.00877800127,0.0,7576.78,4.1776279306616037e-19,0.0,0.9900990099796922,2.301903090751057e-10
627,621,-22,240324.76124131473,0.0,0.0,0.0,7576.78,0.9900990099796922,2.301903090751057e-10
628,622,0,240324.76124131473,0.0,0.0,0.0,0.0,0.0,0.0
629,623,0,240324.76124131473,0.0,0.0,0.0,0.0,0.0,0.0
630,624,0,240324.76124131473,0.0,0.0,0.0,0.0,0.0,0.0
631,625,0,240324.76124131473,0.0,0.0,0.0,0.0,0.0,0.0
632,626,0,240324.76124131473,0.0,0.0,0.0,0.0,0.0,0.0
633,627,0,240324.76124131473,0.0,0.0,0.0,0.0,0.0,0.0
634,628,0,240324.76124131473,0.0,0.0,0.0,0.0,0.0,0.0
635,629,0,240324.76124131473,0.0,0.0,0.0,0.0,0.0,0.0
636,630,0,240324.76124131473,0.0,0.0,0.0,0.0,0.0,0.0
637,631,0,240324.76124131473,0.0,0.0,0.0,0.0,0.0,0.0
638,632,0,240324.76124131473,0.0,0.0,0.0,0.0,0.0,0.0
639,633,0,240324.76124131473,0.0,0.0,0.0,0.0,0.0,0.0
640,634,0,240324.76124131473,0.0,0.0,0.0,0.0,0.0,0.0
641,635,0,240324.76124131473,0.0,0.0,0.0,0.0,0.0,0.0
642,636,0,240324.76124131473,0.0,0.0,0.0,0.0,0.0,0.0
643,637,0,240324.76124131473,0.0,0.0,0.0,0.0,0.0,0.0
644,638,0,240324.76124131473,0.0,0.0,0.0,0.0,0.0,0.0
645,639,0,240324.76124131473,0.0,0.0,0.0,0.0,0.0,0.0
646,640,0,240324.76124131473,0.0,0.0,0.0,0.0,0.0,0.0
647,641,0,240324.76124131473,0.0,0.0,0.0,0.0,0.0,0.0
648,642,0,240324.76124131473,0.0,0.0,0.0,0.0,0.0,0.0
649,643,0,240324.76124131473,0.0,0.0,0.0,0.0,0.0,0.0
650,644,0,240324.76124131473,0.0,0.0,0.0,0.0,0.0,0.0
651,645,0,240324.76124131473,0.0,0.0,0.0,0.0,0.0,0.0
652,646,0,240324.76124131473,0.0,0.0,0.0,0.0,0.0,0.0
653,647,0,240324.76124131473,0.0,0.0,0.0,0.0,0.0,0.0
654,648,0,240324.76124131473,0.0,0.0,0.0,0.0,0.0,0.0
655,649,0,240324.76124131473,0.0,0.0,0.0,0.0,0.0,0.0
656,650,11,2.0377323330962337e-05,38.35574302128792,6141.605833,0.0,0.0,0.9900990098609372,8.479077738685892e-11
657,650,22,2.0175567653601986e-05,38.35574302128792,0.0,2.7570198261041033e-19,6141.605833,0.9900990098609372,8.479077738685892e-11
658,651,0,2.0175567653601986e-05,38.35574302128792,0.0,2.7570198261041033e-19,0.0,0.0,0.0
659,652,0,2.0175567653601986e-05,38.35574302128792,0.0,2.7570198261041033e-19,0.0,0.0,0.0
660,653,0,2.0175567653601986e-05,38.35574302128792,0.0,2.7570198261041033e-19,0.0,0.0,0.0
661,654,0,2.0175567653601986e-05,38.35574302128792,0.0,2.7570198261041033e-19,0.0,0.0,0.0
662,655,0,2.0175567653601986e-05,38.35574302128792,0.0,2.7570198261041033e-19,0.0,0.0,0.0
663,656,0,2.0175567653601986e-05,38.35574302128792,0.0,2.7570198261041033e-19,0.0,0.0,0.0
664,657,0,2.0175567653601986e-05,38.35574302128792,0.0,2.7570198261041033e-19,0.0,0.0,0.0
665,658,0,2.0175567653601986e-05,38.35574302128792,0.0,2.7570198261041033e-19,0.0,0.0,0.0
666,659,0,2.0175567653601986e-05,38.35574302128792,0.0,2.7570198261041033e-19,0.0,0.0,0.0
667,660,0,2.0175567653601986e-05,38.35574302128792,0.0,2.7570198261041033e-19,0.0,0.0,0.0
668,661,0,2.0175567653601986e-05,38.35574302128792,0.0,2.7570198261041033e-19,0.0,0.0,0.0
669,662,0,2.0175567653601986e-05,38.35574302128792,0.0,2.7570198261041033e-19,0.0,0.0,0.0
670,663,0,2.0175567653601986e-05,38.35574302128792,0.0,2.7570198261041033e-19,0.0,0.0,0.0
671,664,0,2.0175567653601986e-05,38.35574302128792,0.0,2.7570198261041033e-19,0.0,0.0,0.0
672,665,0,2.0175567653601986e-05,38.35574302128792,0.0,2.7570198261041033e-19,0.0,0.0,0.0
673,666,0,2.0175567653601986e-05,38.35574302128792,0.0,2.7570198261041033e-19,0.0,0.0,0.0
674,667,0,2.0175567653601986e-05,38.35574302128792,0.0,2.7570198261041033e-19,0.0,0.0,0.0
675,668,0,2.0175567653601986e-05,38.35574302128792,0.0,2.7570198261041033e-19,0.0,0.0,0.0
676,669,0,2.0175567653601986e-05,38.35574302128792,0.0,2.7570198261041033e-19,0.0,0.0,0.0
677,670,0,2.0175567653601986e-05,38.35574302128792,0.0,2.7570198261041033e-19,0.0,0.0,0.0
678,671,0,2.0175567653601986e-05,38.35574302128792,0.0,2.7570198261041033e-19,0.0,0.0,0.0
679,672,0,2.0175567653601986e-05,38.35574302128792,0.0,2.7570198261041033e-19,0.0,0.0,0.0
680,673,0,2.0175567653601986e-05,38.35574302128792,0.0,2.7570198261041033e-19,0.0,0.0,0.0
681,674,0,2.0175567653601986e-05,38.35574302128792,0.0,2.7570198261041033e-19,0.0,0.0,0.0
682,675,0,2.0175567653601986e-05,38.35574302128792,0.0,2.7570198261041033e-19,0.0,0.0,0.0
683,676,0,2.0175567653601986e-05,38.35574302128792,0.0,2.7570198261041033e-19,0.0,0.0,0.0
684,677,0,2.0175567653601986e-05,38.35574302128792,0.0,2.7570198261041033e-19,0.0,0.0,0.0
685,678,0,2.0175567653601986e-05,38.35574302128792,0.0,2.7570198261041033e-19,0.0,0.0,0.0
686,679,0,2.0175567653601986e-05,38.35574302128792,0.0,2.7570198261041033e-19,0.0,0.0,0.0
687,680,0,2.0175567653601986e-05,38.35574302128792,0.0,2.7570198261041033e-19,0.0,0.0,0.0
688,681,0,2.0175567653601986e-05,38.35574302128792,0.0,2.7570198261041033e-19,0.0,0.0,0.0
689,682,0,2.0175567653601986e-05,38.35574302128792,0.0,2.7570198261041033e-19,0.0,0.0,0.0
690,683,0,2.0175567653601986e-05,38.35574302128792,0.0,2.7570198261041033e-19,0.0,0.0,0.0
691,684,0,2.0175567653601986e-05,38.35574302128792,0.0,2.7570198261041033e-19,0.0,0.0,0.0
692,685,0,2.0175567653601986e-05,38.35574302128792,0.0,2.7570198261041033e-19,0.0,0.0,0.0
693,686,0,2.0175567653601986e-05,38.35574302128792,0.0,2.7570198261041033e-19,0.0,0.0,0.0
694,687,0,2.0175567653601986e-05,38.35574302128792,0.0,2.7570198261041033e-19,0.0,0.0,0.0
695,688,0,2.0175567653601986e-05,38.35574302128792,0.0,2.7570198261041033e-19,0.0,0.0,0.0
696,689,0,2.0175567653601986e-05,38.35574302128792,0.0,2.7570198261041033e-19,0.0,0.0,0.0
697,690,0,2.0175567653601986e-05,38.35574302128792,0.0,2.7570198261041033e-19,0.0,0.0,0.0
698,691,0,2.0175567653601986e-05,38.35574302128792,0.0,2.7570198261041033e-19,0.0,0.0,0.0
699,692,0,2.0175567653601986e-05,38.35574302128792,0.0,2.7570198261041033e-19,0.0,0.0,0.0
700,693,0,2.0175567653601986e-05,38.35574302128792,0.0,2.7570198261041033e-19,0.0,0.0,0.0
701,694,0,2.0175567653601986e-05,38.35574302128792,0.0,2.7570198261041033e-19,0.0,0.0,0.0
702,695,0,2.0175567653601986e-05,38.35574302128792,0.0,2.7570198261041033e-19,0.0,0.0,0.0
703,696,0,2.0175567653601986e-05,38.35574302128792,0.0,2.7570198261041033e-19,0.0,0.0,0.0
704,697,0,2.0175567653601986e-05,38.35574302128792,0.0,2.7570198261041033e-19,0.0,0.0,0.0
705,698,0,2.0175567653601986e-05,38.35574302128792,0.0,2.7570198261041033e-19,0.0,0.0,0.0
706,699,0,2.0175567653601986e-05,38.35574302128792,0.0,2.7570198261041033e-19,0.0,0.0,0.0
707,700,0,2.0175567653601986e-05,38.35574302128792,0.0,2.7570198261041033e-19,0.0,0.0,0.0
708,701,0,2.0175567653601986e-05,38.35574302128792,0.0,2.7570198261041033e-19,0.0,0.0,0.0
709,702,0,2.0175567653601986e-05,38.35574302128792,0.0,2.7570198261041033e-19,0.0,0.0,0.0
710,703,-11,241604.7489961821,0.0,6362.676923,2.7570198261041033e-19,0.0,0.9900990098607574,9.800869175606731e-11
711,703,-22,239212.6227824561,0.0,0.0,0.0,6362.676923,0.9900990098607574,9.800869175606731e-11
712,704,0,239212.6227824561,0.0,0.0,0.0,0.0,0.0,0.0
713,705,0,239212.6227824561,0.0,0.0,0.0,0.0,0.0,0.0
714,706,0,239212.6227824561,0.0,0.0,0.0,0.0,0.0,0.0
715,707,0,239212.6227824561,0.0,0.0,0.0,0.0,0.0,0.0
716,708,0,239212.6227824561,0.0,0.0,0.0,0.0,0.0,0.0
717,709,0,239212.6227824561,0.0,0.0,0.0,0.0,0.0,0.0
718,710,0,239212.6227824561,0.0,0.0,0.0,0.0,0.0,0.0
719,711,0,239212.6227824561,0.0,0.0,0.0,0.0,0.0,0.0
720,712,0,239212.6227824561,0.0,0.0,0.0,0.0,0.0,0.0
721,713,0,239212.6227824561,0.0,0.0,0.0,0.0,0.0,0.0
722,714,0,239212.6227824561,0.0,0.0,0.0,0.0,0.0,0.0
723,715,0,239212.6227824561,0.0,0.0,0.0,0.0,0.0,0.0
724,716,0,239212.6227824561,0.0,0.0,0.0,0.0,0.0,0.0
725,717,0,239212.6227824561,0.0,0.0,0.0,0.0,0.0,0.0
726,718,0,239212.6227824561,0.0,0.0,0.0,0.0,0.0,0.0
727,719,0,239212.6227824561,0.0,0.0,0.0,0.0,0.0,0.0
728,720,0,239212.6227824561,0.0,0.0,0.0,0.0,0.0,0.0
729,721,0,239212.6227824561,0.0,0.0,0.0,0.0,0.0,0.0
730,722,0,239212.6227824561,0.0,0.0,0.0,0.0,0.0,0.0
731,723,0,239212.6227824561,0.0,0.0,0.0,0.0,0.0,0.0
732,724,0,239212.6227824561,0.0,0.0,0.0,0.0,0.0,0.0
733,725,0,239212.6227824561,0.0,0.0,0.0,0.0,0.0,0.0
734,726,0,239212.6227824561,0.0,0.0,0.0,0.0,0.0,0.0
735,727,0,239212.6227824561,0.0,0.0,0.0,0.0,0.0,0.0
736,728,0,239212.6227824561,0.0,0.0,0.0,0.0,0.0,0.0
737,729,11,7.518058482521282e-05,37.57033979134503,6240.98,0.0,0.0,0.9900990101880722,3.14283518782298e-10
738,729,22,7.443622262080362e-05,37.57033979134503,0.0,3.710227939861904e-18,6240.98,0.9900990101880722,3.14283518782298e-10
739,730,0,7.443622262080362e-05,37.57033979134503,0.0,3.710227939861904e-18,0.0,0.0,0.0
740,731,0,7.443622262080362e-05,37.57033979134503,0.0,3.710227939861904e-18,0.0,0.0,0.0
741,732,0,7.443622262080362e-05,37.57033979134503,0.0,3.710227939861904e-18,0.0,0.0,0.0
742,733,0,7.443622262080362e-05,37.57033979134503,0.0,3.710227939861904e-18,0.0,0.0,0.0
743,734,0,7.443622262080362e-05,37.57033979134503,0.0,3.710227939861904e-18,0.0,0.0,0.0
744,735,0,7.443622262080362e-05,37.57033979134503,0.0,3.710227939861904e-18,0.0,0.0,0.0
745,736,0,7.443622262080362e-05,37.57033979134503,0.0,3.710227939861904e-18,0.0,0.0,0.0
746,737,0,7.443622262080362e-05,37.57033979134503,0.0,3.710227939861904e-18,0.0,0.0,0.0
747,738,0,7.443622262080362e-05,37.57033979134503,0.0,3.710227939861904e-18,0.0,0.0,0.0
748,739,0,7.443622262080362e-05,37.57033979134503,0.0,3.710227939861904e-18,0.0,0.0,0.0
749,740,0,7.443622262080362e-05,37.57033979134503,0.0,3.710227939861904e-18,0.0,0.0,0.0
750,741,0,7.443622262080362e-05,37.57033979134503,0.0,3.710227939861904e-18,0.0,0.0,0.0
751,742,0,7.443622262080362e-05,37.57033979134503,0.0,3.710227939861904e-18,0.0,0.0,0.0
752,743,0,7.443622262080362e-05,37.57033979134503,0.0,3.710227939861904e-18,0.0,0.0,0.0
753,744,0,7.443622262080362e-05,37.57033979134503,0.0,3.710227939861904e-18,0.0,0.0,0.0
754,745,0,7.443622262080362e-05,37.57033979134503,0.0,3.710227939861904e-18,0.0,0.0,0.0
755,746,0,7.443622262080362e-05,37.57033979134503,0.0,3.710227939861904e-18,0.0,0.0,0.0
756,747,0,7.443622262080362e-05,37.57033979134503,0.0,3.710227939861904e-18,0.0,0.0,0.0
757,748,0,7.443622262080362e-05,37.57033979134503,0.0,3.710227939861904e-18,0.0,0.0,0.0
758,749,0,7.443622262080362e-05,37.57033979134503,0.0,3.710227939861904e-18,0.0,0.0,0.0
759,750,0,7.443622262080362e-05,37.57033979134503,0.0,3.710227939861904e-18,0.0,0.0,0.0
760,751,0,7.443622262080362e-05,37.57033979134503,0.0,3.710227939861904e-18,0.0,0.0,0.0
761,752,0,7.443622262080362e-05,37.57033979134503,0.0,3.710227939861904e-18,0.0,0.0,0.0
762,753,0,7.443622262080362e-05,37.57033979134503,0.0,3.710227939861904e-18,0.0,0.0,0.0
763,754,0,7.443622262080362e-05,37.57033979134503,0.0,3.710227939861904e-18,0.0,0.0,0.0
764,755,0,7.443622262080362e-05,37.57033979134503,0.0,3.710227939861904e-18,0.0,0.0,0.0
765,756,0,7.443622262080362e-05,37.57033979134503,0.0,3.710227939861904e-18,0.0,0.0,0.0
766,757,0,7.443622262080362e-05,37.57033979134503,0.0,3.710227939861904e-18,0.0,0.0,0.0
767,758,0,7.443622262080362e-05,37.57033979134503,0.0,3.710227939861904e-18,0.0,0.0,0.0
768,759,-11,246483.2762575113,0.0,6626.85,3.710227939861904e-18,0.0,0.9900990100578182,2.6554563548970496e-10
769,759,-22,244042.84788382222,0.0,0.0,0.0,6626.85,0.9900990100578182,2.6554563548970496e-10
770,760,0,244042.84788382222,0.0,0.0,0.0,0.0,0.0,0.0
771,761,0,244042.84788382222,0.0,0.0,0.0,0.0,0.0,0.0
772,762,0,244042.84788382222,0.0,0.0,0.0,0.0,0.0,0.0
773,763,0,244042.84788382222,0.0,0.0,0.0,0.0,0.0,0.0
774,764,0,244042.84788382222,0.0,0.0,0.0,0.0,0.0,0.0
775,765,0,244042.84788382222,0.0,0.0,0.0,0.0,0.0,0.0
776,766,0,244042.84788382222,0.0,0.0,0.0,0.0,0.0,0.0
777,767,0,244042.84788382222,0.0,0.0,0.0,0.0,0.0,0.0
778,768,0,244042.84788382222,0.0,0.0,0.0,0.0,0.0,0.0
779,769,0,244042.84788382222,0.0,0.0,0.0,0.0,0.0,0.0
780,770,0,244042.84788382222,0.0,0.0,0.0,0.0,0.0,0.0
781,771,0,244042.84788382222,0.0,0.0,0.0,0.0,0.0,0.0
782,772,0,244042.84788382222,0.0,0.0,0.0,0.0,0.0,0.0
783,773,0,244042.84788382222,0.0,0.0,0.0,0.0,0.0,0.0
784,774,0,244042.84788382222,0.0,0.0,0.0,0.0,0.0,0.0
785,775,0,244042.84788382222,0.0,0.0,0.0,0.0,0.0,0.0
786,776,0,244042.84788382222,0.0,0.0,0.0,0.0,0.0,0.0
787,777,0,244042.84788382222,0.0,0.0,0.0,0.0,0.0,0.0
788,778,0,244042.84788382222,0.0,0.0,0.0,0.0,0.0,0.0
789,779,0,244042.84788382222,0.0,0.0,0.0,0.0,0.0,0.0
790,780,0,244042.84788382222,0.0,0.0,0.0,0.0,0.0,0.0
791,781,0,244042.84788382222,0.0,0.0,0.0,0.0,0.0,0.0
792,782,0,244042.84788382222,0.0,0.0,0.0,0.0,0.0,0.0
793,783,11,0.00010009859815868166,37.43264392271773,6390.42,0.0,0.0,0.9900990104558498,4.101681283703675e-10
794,783,22,9.910752298492846e-05,37.43264392271773,0.0,6.296316919084988e-18,6390.42,0.9900990104558498,4.101681283703675e-10
795,784,0,9.910752298492846e-05,37.43264392271773,0.0,6.296316919084988e-18,0.0,0.0,0.0
796,785,0,9.910752298492846e-05,37.43264392271773,0.0,6.296316919084988e-18,0.0,0.0,0.0
797,786,0,9.910752298492846e-05,37.43264392271773,0.0,6.296316919084988e-18,0.0,0.0,0.0
798,787,0,9.910752298492846e-05,37.43264392271773,0.0,6.296316919084988e-18,0.0,0.0,0.0
799,788,0,9.910752298492846e-05,37.43264392271773,0.0,6.296316919084988e-18,0.0,0.0,0.0
800,789,0,9.910752298492846e-05,37.43264392271773,0.0,6.296316919084988e-18,0.0,0.0,0.0
801,790,0,9.910752298492846e-05,37.43264392271773,0.0,6.296316919084988e-18,0.0,0.0,0.0
802,791,0,9.910752298492846e-05,37.43264392271773,0.0,6.296316919084988e-18,0.0,0.0,0.0
803,792,0,9.910752298492846e-05,37.43264392271773,0.0,6.296316919084988e-18,0.0,0.0,0.0
804,793,0,9.910752298492846e-05,37.43264392271773,0.0,6.296316919084988e-18,0.0,0.0,0.0
805,794,0,9.910752298492846e-05,37.43264392271773,0.0,6.296316919084988e-18,0.0,0.0,0.0
806,795,0,9.910752298492846e-05,37.43264392271773,0.0,6.296316919084988e-18,0.0,0.0,0.0
807,796,0,9.910752298492846e-05,37.43264392271773,0.0,6.296316919084988e-18,0.0,0.0,0.0
808,797,0,9.910752298492846e-05,37.43264392271773,0.0,6.296316919084988e-18,0.0,0.0,0.0
809,798,0,9.910752298492846e-05,37.43264392271773,0.0,6.296316919084988e-18,0.0,0.0,0.0
810,799,0,9.910752298492846e-05,37.43264392271773,0.0,6.296316919084988e-18,0.0,0.0,0.0
811,800,0,9.910752298492846e-05,37.43264392271773,0.0,6.296316919084988e-18,0.0,0.0,0.0
812,801,0,9.910752298492846e-05,37.43264392271773,0.0,6.296316919084988e-18,0.0,0.0,0.0
813,802,0,9.910752298492846e-05,37.43264392271773,0.0,6.296316919084988e-18,0.0,0.0,0.0
814,803,0,9.910752298492846e-05,37.43264392271773,0.0,6.296316919084988e-18,0.0,0.0,0.0
815,804,0,9.910752298492846e-05,37.43264392271773,0.0,6.296316919084988e-18,0.0,0.0,0.0
816,805,0,9.910752298492846e-05,37.43264392271773,0.0,6.296316919084988e-18,0.0,0.0,0.0
817,806,0,9.910752298492846e-05,37.43264392271773,0.0,6.296316919084988e-18,0.0,0.0,0.0
818,807,0,9.910752298492846e-05,37.43264392271773,0.0,6.296316919084988e-18,0.0,0.0,0.0
819,808,0,9.910752298492846e-05,37.43264392271773,0.0,6.296316919084988e-18,0.0,0.0,0.0
820,809,0,9.910752298492846e-05,37.43264392271773,0.0,6.296316919084988e-18,0.0,0.0,0.0
821,810,-11,158564.01719696115,0.0,4278.77,6.296316919084988e-18,0.0,0.9900990098694622,5.075493467631007e-11
822,810,-22,156994.07643568353,0.0,0.0,0.0,4278.77,0.9900990098694622,5.075493467631007e-11
823,811,11,7.408945824331676e-06,37.38003398003315,4116.7775,0.0,0.0,0.990099009870996,4.7192518294579935e-11
824,811,22,7.335589924858642e-06,37.38003398003315,0.0,8.32335182387578e-20,4116.7775,0.990099009870996,4.7192518294579935e-11
825,812,0,7.335589924858642e-06,37.38003398003315,0.0,8.32335182387578e-20,0.0,0.0,0.0
826,813,0,7.335589924858642e-06,37.38003398003315,0.0,8.32335182387578e-20,0.0,0.0,0.0
827,814,0,7.335589924858642e-06,37.38003398003315,0.0,8.32335182387578e-20,0.0,0.0,0.0
828,815,0,7.335589924858642e-06,37.38003398003315,0.0,8.32335182387578e-20,0.0,0.0,0.0
829,816,0,7.335589924858642e-06,37.38003398003315,0.0,8.32335182387578e-20,0.0,0.0,0.0
830,817,0,7.335589924858642e-06,37.38003398003315,0.0,8.32335182387578e-20,0.0,0.0,0.0
831,818,0,7.335589924858642e-06,37.38003398003315,0.0,8.32335182387578e-20,0.0,0.0,0.0
832,819,0,7.335589924858642e-06,37.38003398003315,0.0,8.32335182387578e-20,0.0,0.0,0.0
833,820,0,7.335589924858642e-06,37.38003398003315,0.0,8.32335182387578e-20,0.0,0.0,0.0
834,821,0,7.335589924858642e-06,37.38003398003315,0.0,8.32335182387578e-20,0.0,0.0,0.0
835,822,0,7.335589924858642e-06,37.38003398003315,0.0,8.32335182387578e-20,0.0,0.0,0.0
836,823,0,7.335589924858642e-06,37.38003398003315,0.0,8.32335182387578e-20,0.0,0.0,0.0
837,824,0,7.335589924858642e-06,37.38003398003315,0.0,8.32335182387578e-20,0.0,0.0,0.0
838,825,0,7.335589924858642e-06,37.38003398003315,0.0,8.32335182387578e-20,0.0,0.0,0.0
839,826,0,7.335589924858642e-06,37.38003398003315,0.0,8.32335182387578e-20,0.0,0.0,0.0
840,827,0,7.335589924858642e-06,37.38003398003315,0.0,8.32335182387578e-20,0.0,0.0,0.0
841,828,0,7.335589924858642e-06,37.38003398003315,0.0,8.32335182387578e-20,0.0,0.0,0.0
842,829,0,7.335589924858642e-06,37.38003398003315,0.0,8.32335182387578e-20,0.0,0.0,0.0
843,830,0,7.335589924858642e-06,37.38003398003315,0.0,8.32335182387578e-20,0.0,0.0,0.0
844,831,0,7.335589924858642e-06,37.38003398003315,0.0,8.32335182387578e-20,0.0,0.0,0.0
845,832,0,7.335589924858642e-06,37.38003398003315,0.0,8.32335182387578e-20,0.0,0.0,0.0
846,833,0,7.335589924858642e-06,37.38003398003315,0.0,8.32335182387578e-20,0.0,0.0,0.0
847,834,0,7.335589924858642e-06,37.38003398003315,0.0,8.32335182387578e-20,0.0,0.0,0.0
848,835,0,7.335589924858642e-06,37.38003398003315,0.0,8.32335182387578e-20,0.0,0.0,0.0
849,836,0,7.335589924858642e-06,37.38003398003315,0.0,8.32335182387578e-20,0.0,0.0,0.0
850,837,-11,142407.75836394326,0.0,3848.21,8.32335182387578e-20,0.0,0.9900990098817364,2.7149451444238774e-11
851,837,-22,140997.7805594841,0.0,0.0,0.0,3848.21,0.9900990098817364,2.7149451444238774e-11
852,838,0,140997.7805594841,0.0,0.0,0.0,0.0,0.0,0.0
853,839,0,140997.7805594841,0.0,0.0,0.0,0.0,0.0,0.0
854,840,0,140997.7805594841,0.0,0.0,0.0,0.0,0.0,0.0
855,841,0,140997.7805594841,0.0,0.0,0.0,0.0,0.0,0.0
856,842,0,140997.7805594841,0.0,0.0,0.0,0.0,0.0,0.0
857,843,0,140997.7805594841,0.0,0.0,0.0,0.0,0.0,0.0
858,844,0,140997.7805594841,0.0,0.0,0.0,0.0,0.0,0.0
859,845,0,140997.7805594841,0.0,0.0,0.0,0.0,0.0,0.0
860,846,0,140997.7805594841,0.0,0.0,0.0,0.0,0.0,0.0
861,847,0,140997.7805594841,0.0,0.0,0.0,0.0,0.0,0.0
862,848,0,140997.7805594841,0.0,0.0,0.0,0.0,0.0,0.0
863,849,0,140997.7805594841,0.0,0.0,0.0,0.0,0.0,0.0
864,850,0,140997.7805594841,0.0,0.0,0.0,0.0,0.0,0.0
865,851,0,140997.7805594841,0.0,0.0,0.0,0.0,0.0,0.0
866,852,0,140997.7805594841,0.0,0.0,0.0,0.0,0.0,0.0
867,853,0,140997.7805594841,0.0,0.0,0.0,0.0,0.0,0.0
868,854,0,140997.7805594841,0.0,0.0,0.0,0.0,0.0,0.0
869,855,0,140997.7805594841,0.0,0.0,0.0,0.0,0.0,0.0
870,856,0,140997.7805594841,0.0,0.0,0.0,0.0,0.0,0.0
871,857,0,140997.7805594841,0.0,0.0,0.0,0.0,0.0,0.0
872,858,0,140997.7805594841,0.0,0.0,0.0,0.0,0.0,0.0
873,859,0,140997.7805594841,0.0,0.0,0.0,0.0,0.0,0.0
874,860,0,140997.7805594841,0.0,0.0,0.0,0.0,0.0,0.0
875,861,0,140997.7805594841,0.0,0.0,0.0,0.0,0.0,0.0
876,862,0,140997.7805594841,0.0,0.0,0.0,0.0,0.0,0.0
877,863,0,140997.7805594841,0.0,0.0,0.0,0.0,0.0,0.0
878,864,0,140997.7805594841,0.0,0.0,0.0,0.0,0.0,0.0
879,865,11,1.6844249336213778e-05,38.752171740630295,3566.4,0.0,0.0,0.9900990098644784,1.1946464170836742e-10
880,865,22,1.667747458969566e-05,38.752171740630295,0.0,5.52951538683614e-19,3566.4,0.9900990098644784,1.1946464170836742e-10
881,866,0,1.667747458969566e-05,38.752171740630295,0.0,5.52951538683614e-19,0.0,0.0,0.0
882,867,0,1.667747458969566e-05,38.752171740630295,0.0,5.52951538683614e-19,0.0,0.0,0.0
883,868,0,1.667747458969566e-05,38.752171740630295,0.0,5.52951538683614e-19,0.0,0.0,0.0
884,869,0,1.667747458969566e-05,38.752171740630295,0.0,5.52951538683614e-19,0.0,0.0,0.0
885,870,0,1.667747458969566e-05,38.752171740630295,0.0,5.52951538683614e-19,0.0,0.0,0.0
886,871,0,1.667747458969566e-05,38.752171740630295,0.0,5.52951538683614e-19,0.0,0.0,0.0
